BlockId,Predicted_Label,Features,TimeInterval,Latency
blk_1141409184475645162,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E26', 'E18', 'E5', 'E6', 'E16', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 12.0, 0.0, 0.0, 3.0, 20204.0, 0.0, 0.0, 185.0, 36.0, 12.0]",20473
blk_-2822441216676130663,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 93.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 835.0, 0.0, 0.0, 140.0, 3.0, 664.0]",1736
blk_-200889613241390508,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15130.0, 15357.0, 8362.0, 0.0, 0.0, 276.0, 32.0, 588.0, 0.0, 303.0]",40111
blk_4655016672376322689,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_4496671715259754328,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38498.0, 0.0, 0.0, 304.0, 76.0, 514.0, 0.0, 461.0]",39880
blk_-1542512171551534609,Fail,"['E22', 'E5']",[0.0],0
blk_-8873507171967334404,Fail,"['E5', 'E5', 'E5', 'E22', 'E13', 'E13', 'E13', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4769.0, 0.0, 0.0, 84.0, 19.0, 26.0]",4900
blk_-2172835380696201868,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E3', 'E3', 'E4', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 0.0, 73.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 20882.0, 168.0, 39.0, 11819.0, 52.0, 0.0, 43.0, 0.0, 0.0, 290.0, 13.0, 3541.0, 43.0, 0.0, 49.0, 0.0, 0.0, 187.0, 13.0, 8608.0, 173.0, 144.0, 5784.0, 0.0, 0.0, 130.0, 20.0, 11.0]",52085
blk_176968922857610362,Fail,"['E5', 'E22']",[0.0],0
blk_7986763943424455405,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 1.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6467.0, 0.0, 0.0, 24.0, 133.0, 15.0, 65.0]",6754
blk_-8951803834398371171,Fail,"['E22', 'E5']",[0.0],0
blk_8912171450589846136,Fail,"['E5', 'E22']",[0.0],0
blk_2122546631085984979,Fail,"['E5', 'E5', 'E22', 'E5', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1626.0, 0.0, 0.0, 138.0, 21.0, 18.0]",1805
blk_8064275417216996631,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6414.0, 0.0, 0.0, 47.0, 120.0, 17.0, 3.0]",6603
blk_-7559937180832454328,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 3.0]",3
blk_3211379818880198801,Fail,"['E22', 'E5']",[0.0],0
blk_9166223071766490924,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2508.0, 0.0, 0.0, 37.0, 123.0, 2.0, 19.0]",2724
blk_-3485229209121165067,Fail,"['E5', 'E22']",[0.0],0
blk_2489882700357182381,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 116.0, 2.0, 0.0, 6.0, 0.0, 0.0, 134.0, 37.0, 10586.0, 0.0, 0.0, 161.0, 4.0, 9.0]",11073
blk_-9007225184902543426,Fail,"['E22', 'E5']",[1.0],1
blk_5770732742560764743,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 1.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9508.0, 0.0, 0.0, 77.0, 86.0, 4.0, 139.0]",9873
blk_1904981051948779348,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E4', 'E3', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5280.0, 49.0, 13085.0, 34.0, 2393.0, 15.0, 1576.0, 2533.0, 8.0, 1543.0, 2659.0, 1.0, 4318.0, 0.0, 0.0, 391.0, 23.0, 547.0, 0.0, 396.0]",34878
blk_-2326684711351701284,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E3', 'E3', 'E4', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 67.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 22301.0, 99.0, 123.0, 10336.0, 3.0, 0.0, 12.0, 0.0, 0.0, 619.0, 7.0, 3262.0, 2.0, 0.0, 27.0, 0.0, 0.0, 433.0, 4.0, 9983.0, 99.0, 259.0, 4239.0, 0.0, 0.0, 113.0, 18.0, 24.0]",52032
blk_1974206758520529039,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 2.0]",3
blk_4225387062200903436,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E3', 'E4', 'E3', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 21411.0, 95.0, 11.0, 11679.0, 18.0, 0.0, 31.0, 0.0, 0.0, 582.0, 8.0, 3264.0, 32.0, 0.0, 9.0, 0.0, 0.0, 418.0, 8.0, 8781.0, 114.0, 109.0, 5569.0, 0.0, 0.0, 149.0, 7.0, 37.0]",52360
blk_-485102439586014712,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 37121.0, 0.0, 0.0, 238.0, 75.0, 30.0]",37490
blk_1370057112043945856,Fail,"['E22', 'E5', 'E5', 'E7']","[1.0, 0.0, 4.0]",5
blk_3223419307451248881,Fail,"['E5', 'E22']",[0.0],0
blk_4471277917884737507,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 452.0, 0.0, 0.0, 120.0, 5.0, 22.0]",630
blk_6539814801402459805,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[1.0, 0.0, 4.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7125.0, 0.0, 0.0, 84.0, 87.0, 6.0, 53.0]",7400
blk_7701711577209159966,Fail,"['E22', 'E5', 'E5', 'E7']","[1.0, 0.0, 4.0]",5
blk_-730360888507267446,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E26', 'E18', 'E5', 'E26', 'E16', 'E6', 'E21', 'E3', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 3.0, 3119.0, 2722.0, 1524.0, 42056.0, 0.0, 0.0, 302.0, 27.0, 45.0]",49809
blk_-7613916415297221059,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 5.0]",5
blk_-6317624611676612349,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_8288450935293784765,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 4.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1252.0, 0.0, 0.0, 52.0, 100.0, 27.0, 27.0]",1513
blk_7268834255052700899,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E20', 'E21']","[0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 21883.0, 0.0, 0.0, 69.0, 99.0, 116.0, 31.0, 101.0]",22342
blk_9175791667485679246,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7422.0, 0.0, 0.0, 22.0, 347.0, 36.0, 65.0]",7916
blk_-6442394521537090621,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 1.0, 140.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23122.0, 236.0, 108.0, 9355.0, 2.0, 4.0, 64.0, 0.0, 0.0, 564.0, 7.0, 3262.0, 3.0, 0.0, 13.0, 0.0, 0.0, 446.0, 4.0, 10927.0, 266.0, 10.0, 3379.0, 0.0, 0.0, 82.0, 37.0, 1.0]",52034
blk_1989456096072491782,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2679.0, 47.0, 1.0, 70.0, 0.0, 0.0, 148.0, 3.0, 2709.0, 0.0, 0.0, 0.0, 143.0, 11.0, 6.0, 879.0]",6750
blk_3287701860829581180,Fail,"['E22', 'E5', 'E5', 'E7']","[1.0, 0.0, 4.0]",5
blk_-3627788488943265362,Fail,"['E5', 'E22']",[0.0],0
blk_5586356292668633913,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5184.0, 0.0, 0.0, 101.0, 63.0, 16.0, 9.0]",5404
blk_8118677977805385598,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 1.0, 2.0, 54.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6147.0, 0.0, 0.0, 116.0, 0.0, 148.0, 12.0]",6481
blk_8131962107083142362,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E11', 'E9', 'E4', 'E4', 'E3', 'E2', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 0.0, 46.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4187.0, 9.0, 15.0, 7854.0, 14151.0, 18603.0, 4515.0, 0.0, 0.0, 119.0, 196.0, 75.0, 0.0]",49772
blk_8811989840310911686,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5425.0, 0.0, 0.0, 52.0, 92.0, 35.0, 13.0]",5654
blk_7357896252045195425,Fail,"['E22', 'E5', 'E5', 'E7']","[2.0, 0.0, 4.0]",6
blk_-6430078615493800015,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_-7007110947671974311,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E18', 'E5', 'E26', 'E16', 'E6', 'E26', 'E21', 'E4', 'E3', 'E4', 'E2', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 1.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.0, 3.0, 0.0, 32.0, 0.0, 0.0, 334.0, 5.0, 7342.0, 49.0, 23.0, 3141.0, 762.0, 20252.0, 4911.0, 0.0, 0.0, 133.0, 29.0, 0.0]",37235
blk_6317405538651999253,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 38825.0, 0.0, 0.0, 339.0, 34.0, 526.0, 0.0, 528.0]",40296
blk_-182296696936463817,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 424.0, 0.0, 0.0, 33.0, 41.0, 8.0]",544
blk_8359009529179064498,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10141.0, 72.0, 258.0, 9592.0, 24.0, 20.0, 4047.0, 28.0, 10.0, 7781.0, 0.0, 0.0, 121.0, 245.0, 45.0, 38.0]",32457
blk_7463737290662556342,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 4.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1506.0, 0.0, 0.0, 73.0, 93.0, 2.0, 15.0]",1726
blk_5611682211548114595,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 5.0]",5
blk_8995851513578358678,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[1.0, 0.0, 4.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4568.0, 5.0, 5.0, 4724.0, 38480.0, 0.0, 0.0, 41.0, 365.0, 7.0, 561.0]",48796
blk_8116430199180139202,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6933.0, 0.0, 0.0, 26.0, 160.0, 2.0, 6.0]",7129
blk_2470019366374292456,Fail,"['E5', 'E22']",[0.0],0
blk_-6475600883726423342,Fail,"['E22', 'E5']",[0.0],0
blk_-2947878294416855818,Fail,"['E5', 'E5', 'E22', 'E5', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2412.0, 0.0, 0.0, 130.0, 4.0, 21.0]",2569
blk_-5160223057041907946,Fail,"['E5', 'E22']",[0.0],0
blk_7471994667836091934,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2474.0, 0.0, 0.0, 58.0, 108.0, 9.0, 28.0]",2726
blk_-4533749505208853654,Fail,"['E22', 'E5']",[0.0],0
blk_5766944880748359992,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21860.0, 0.0, 0.0, 279.0, 19.0, 1.0]",22176
blk_8252324714480298425,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38108.0, 0.0, 0.0, 125.0, 238.0, 20.0, 86.0]",38597
blk_3139272555321562416,Fail,"['E22', 'E5']",[1.0],1
blk_-8773235307879442228,Fail,"['E5', 'E22']",[0.0],0
blk_-170171840606098881,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 5.0]",5
blk_-2203500854928427447,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 73.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2371.0, 27.0, 1.0, 52.0, 0.0, 0.0, 183.0, 22.0, 2697.0, 0.0, 0.0, 136.0, 14.0, 752.0]",6329
blk_8127259549851875239,Fail,"['E5', 'E22']",[0.0],0
blk_-4693369888232698483,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 6546.0, 0.0, 0.0, 97.0, 48.0, 0.0]",6732
blk_2910957408622397211,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E27', 'E4', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 0.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 8717.0, 25.0, 68.0, 25750.0, 0.0, 0.0, 196.0, 48.0, 160.0]",35005
blk_-8708279668099869904,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 126.0, 0.0, 0.0, 5.0, 97.0, 44.0, 37.0]",322
blk_6595330354158256965,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E5', 'E18', 'E26', 'E16', 'E6', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 333.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 5.0, 7532.0, 0.0, 0.0, 227.0, 71.0, 61.0]",8276
blk_3714164441243136257,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 5.0]",5
blk_4886981711508113425,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E18', 'E5', 'E5', 'E26', 'E26', 'E6', 'E6', 'E16', 'E26', 'E21', 'E26', 'E21', 'E2', 'E2', 'E4', 'E4', 'E3', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 186.0, 1.0, 0.0, 1.0, 15.0, 13.0, 0.0, 0.0, 0.0, 1.0, 5.0, 30.0, 10.0, 3995.0, 2591.0, 1058.0, 27.0, 19.0, 15438.0, 14021.0, 0.0, 0.0, 260.0, 3.0, 9.0]",37698
blk_6819581611210910083,Fail,"['E5', 'E22']",[0.0],0
blk_3536569435535246824,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 3.0, 62.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 456.0, 0.0, 0.0, 50.0, 7.0, 38.0]",618
blk_7125292695253242400,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[1.0, 0.0, 0.0, 36.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9820.0, 268.0, 130.0, 9956.0, 27.0, 15.0, 4061.0, 16.0, 2.0, 7829.0, 0.0, 0.0, 22.0, 357.0, 22.0, 87.0]",32650
blk_-5971517835683579569,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_-4000271277927010782,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
